Wall time,Step,Value
1682185693.8503478,0,0.011977233923971653
1682186199.0303705,1,0.010385870933532715
1682186696.7118895,2,0.00984207633882761
1682187196.2139084,3,0.010023715905845165
1682187691.1925135,4,0.00966950599104166
1682188190.3135283,5,0.00950731709599495
1682188688.3515537,6,0.009246296249330044
1682189186.4279482,7,0.009188343770802021
1682189684.4083374,8,0.00907459668815136
1682190182.259405,9,0.009313847869634628
1682190680.1702738,10,0.009243616834282875
1682191178.4412034,11,0.009140868671238422
1682191675.6272721,12,0.009172653779387474
1682192174.2334569,13,0.008815282955765724
1682192672.3904815,14,0.00891279149800539
1682193169.8711624,15,0.008849963545799255
1682193667.7250733,16,0.008810048922896385
1682194166.8707159,17,0.008923242799937725
1682194666.2233665,18,0.0088407127186656
1682195165.5432,19,0.008703908883035183
1682195660.5703807,20,0.008570930920541286
1682196158.56702,21,0.008628908544778824
1682196657.2749133,22,0.008682504296302795
1682197155.8597975,23,0.008509572595357895
1682197651.0575755,24,0.008480723015964031
1682198150.3838372,25,0.008374928496778011
1682198650.282301,26,0.0082769263535738
1682199145.6375902,27,0.0082451356574893
1682199644.3590298,28,0.008167507126927376
1682200142.4012473,29,0.00827058870345354
1682200638.6302109,30,0.008183964528143406
1682201135.9642892,31,0.008102519437670708
1682201633.3823285,32,0.008124970830976963
1682202131.5730584,33,0.008017403073608875
1682202629.4949107,34,0.00793883390724659
1682203127.7359912,35,0.00790958572179079
1682203626.683127,36,0.007842836901545525
1682204122.1859581,37,0.007799855899065733
1682204619.983092,38,0.007677794434130192
1682205117.7839115,39,0.007701865863054991
1682205617.8331668,40,0.007713033817708492
1682206116.0047905,41,0.0076006436720490456
1682206615.142832,42,0.007501909974962473
1682207111.4665542,43,0.007570681162178516
1682207610.2949684,44,0.007421867921948433
1682208108.6488342,45,0.007320371922105551
1682208605.890152,46,0.0073247430846095085
1682209104.5858288,47,0.007239171769469976
1682209604.0984855,48,0.007251930423080921
1682210103.2087708,49,0.007379123941063881
1682210601.3739338,50,0.0072140260599553585
1682211100.5095685,51,0.007079520262777805
1682211597.217344,52,0.00701441103592515
1682212096.3452559,53,0.007156632374972105
1682212595.604193,54,0.006976701319217682
1682213094.8203557,55,0.006953566335141659
1682213594.7987418,56,0.00702231889590621
1682214093.0480788,57,0.006930997129529715
1682214592.4996023,58,0.0068305181339383125
1682215090.732988,59,0.006784070283174515
1682215588.1115832,60,0.00684919860213995
1682216086.8043969,61,0.006724108941853046
1682216586.6373744,62,0.006771235726773739
1682217085.428504,63,0.006785211618989706
1682217585.539146,64,0.006560592912137508
1682218082.4666004,65,0.006605860777199268
1682218580.1525605,66,0.00658801943063736
1682219079.974846,67,0.006610308773815632
1682219577.3832877,68,0.006457510404288769
1682220076.1650033,69,0.006553242914378643
1682220575.858375,70,0.0066166226752102375
1682221076.387734,71,0.006408001761883497
1682221573.9778855,72,0.006395977456122637
1682222072.0228977,73,0.006255320739001036
1682222570.6862938,74,0.006361539475619793
1682223069.9216294,75,0.006347402930259705
1682223569.921483,76,0.0063799843192100525
1682224069.2516422,77,0.006119288969784975
1682224570.4791603,78,0.006285018753260374
1682225069.95932,79,0.006234974134713411
1682225568.4992208,80,0.006254464853554964
1682226066.007314,81,0.0060534849762916565
1682226565.921699,82,0.006141481921076775
1682227064.575282,83,0.006140430457890034
1682227564.7968202,84,0.00610033655539155
1682228066.3526692,85,0.006025670561939478
1682228566.5853841,86,0.005996400024741888
1682229065.1298373,87,0.005907000508159399
1682229564.4382133,88,0.005977766588330269
1682230063.8188572,89,0.005968326237052679
1682230563.9198394,90,0.005965786520391703
1682231063.8540022,91,0.005868064239621162
1682231564.565651,92,0.005908640567213297
1682232063.2393508,93,0.005802034866064787
1682232563.73379,94,0.005807898472994566
1682233062.8414323,95,0.005723838694393635
1682233562.37045,96,0.00578935444355011
1682234062.3836727,97,0.005857717711478472
1682234562.1109278,98,0.005730618257075548
1682235062.781691,99,0.005796410609036684
1682235565.0915623,100,0.0057417722418904305
1682236064.9468262,101,0.0057157971896231174
1682236563.0377443,102,0.005729490891098976
1682237062.6024086,103,0.005663062445819378
1682237562.6394503,104,0.005542594473809004
1682238060.7534945,105,0.0055768308229744434
1682238557.7560887,106,0.005543568171560764
1682239057.655115,107,0.0055592600256204605
1682239556.5006557,108,0.005448209587484598
