Wall time,Step,Value
1676856052.8563292,0,0.02010030299425125
1676856291.5089805,1,0.012893895618617535
1676856526.500095,2,0.009587873704731464
1676856761.2255085,3,0.008233407512307167
1676857021.5220144,4,0.007952908985316753
1676857296.5801864,5,0.0072625563479959965
1676857582.0246336,6,0.006528129335492849
1676857880.099484,7,0.006001628469675779
1676858175.5045848,8,0.005842453334480524
1676858470.5737922,9,0.005673862993717194
1676858766.7013228,10,0.005353682208806276
1676859061.9292336,11,0.005236195400357246
1676859356.8403773,12,0.005019153468310833
1676859653.919771,13,0.004751118831336498
1676859949.3470502,14,0.004711766727268696
1676860246.7998595,15,0.004615680314600468
1676860542.7398062,16,0.0044303173199296
1676860838.607788,17,0.004430446308106184
1676861133.4134328,18,0.004314228426665068
1676861431.289358,19,0.0040940456092357635
1676861727.9278467,20,0.004190570209175348
1676862024.4283643,21,0.004108506720513105
1676862322.867118,22,0.004364673979580402
1676862618.7143826,23,0.004121926613152027
1676862905.3205807,24,0.004048540722578764
1676863147.3735027,25,0.004109444096684456
1676863387.31366,26,0.0037898262962698936
1676863631.2642672,27,0.003819673554971814
1676863875.7547116,28,0.003884595585986972
1676864116.0001235,29,0.003803638508543372
1676864356.2265759,30,0.0037672698963433504
1676864597.3456717,31,0.0036252737045288086
1676864839.0697613,32,0.003723575733602047
1676865078.718511,33,0.003569059306755662
1676865318.484014,34,0.0035633353982120752
1676865560.947896,35,0.0038077570497989655
1676865813.1382484,36,0.0034042010083794594
1676866053.3698745,37,0.003483412554487586
1676866293.1592493,38,0.003382444381713867
1676866531.9668405,39,0.003259801771491766
1676866771.2715485,40,0.003221968887373805
1676867012.117358,41,0.0032337182201445103
1676867252.5243526,42,0.003308792132884264
1676867492.2455392,43,0.0033228255342692137
1676867730.2570875,44,0.0032732102554291487
1676867970.5513513,45,0.003385755233466625
1676868210.96418,46,0.0032804401125758886
1676868450.5388558,47,0.00329384533688426
1676868689.5341225,48,0.0030525086913257837
1676868929.7209435,49,0.0029939908999949694
1676869174.7829483,50,0.003151258919388056
1676869425.052186,51,0.0031523173674941063
1676869665.3014464,52,0.003016361501067877
1676869907.4850547,53,0.0030996138229966164
1676870146.1337328,54,0.002810908015817404
1676870385.5304768,55,0.002955355681478977
1676870625.957043,56,0.002942616119980812
1676870865.6834135,57,0.0027600585017353296
1676871105.5650864,58,0.003099819179624319
1676871345.932178,59,0.0029223652090877295
1676871586.1791732,60,0.002794615225866437
1676871826.3078218,61,0.00272950017824769
1676872066.2763433,62,0.0027999000158160925
1676872306.6496692,63,0.002696477109566331
1676872547.046694,64,0.0028111599385738373
1676872793.2345953,65,0.002846202114596963
1676873044.5295863,66,0.002815181389451027
1676873283.3684444,67,0.002703015459701419
1676873525.2544794,68,0.0026211391668766737
1676873763.2734237,69,0.0027645996306091547
1676874002.420529,70,0.00262030609883368
1676874241.6341934,71,0.0026812851428985596
1676874481.7482245,72,0.0026445912662893534
1676874721.1039004,73,0.00249688932672143
1676874960.0100014,74,0.0024500135332345963
1676875199.6816251,75,0.002499723806977272
1676875439.6660526,76,0.002453326713293791
1676875679.3456159,77,0.0025245582219213247
1676875918.6027143,78,0.002575112972408533
1676876159.282932,79,0.002640900667756796
1676876406.4525378,80,0.002426357241347432
1676876655.8203745,81,0.0024394833017140627
1676876895.6403418,82,0.002318221377208829
1676877135.464058,83,0.0023260205052793026
1676877374.8270924,84,0.002374037401750684
1676877614.7183795,85,0.0023831112775951624
1676877854.7838602,86,0.0023701235186308622
1676878094.3076065,87,0.0024037736002355814
1676878334.6958761,88,0.0022910067345947027
1676878575.0265331,89,0.0025075990706682205
1676878815.3607264,90,0.002352143405005336
1676879055.0875447,91,0.0023335579317063093
1676879294.7293437,92,0.002427376341074705
1676879534.9613283,93,0.002249576384201646
1676879775.5334437,94,0.0021629200782626867
1676880024.2340393,95,0.002198263304308057
1676880271.9490576,96,0.002286343602463603
1676880511.106981,97,0.002226269571110606
1676880750.8905723,98,0.0020624801982194185
1676880990.2879863,99,0.0021819239482283592
1676881229.2466693,100,0.00217608199454844
1676881469.2029166,101,0.002138050040230155
1676881708.9420052,102,0.002064944477751851
1676881948.2716365,103,0.002081572078168392
1676882187.774527,104,0.0020036669448018074
1676882427.5087473,105,0.0020714844577014446
1676882667.0864775,106,0.0020290538668632507
1676882906.5801418,107,0.0021047634072601795
1676883145.557324,108,0.0019199943635612726
1676883387.3013093,109,0.0020862226374447346
1676883643.472033,110,0.00184393220115453
1676883893.7470994,111,0.0021162773482501507
1676884135.5520067,112,0.0019215348875150084
1676884375.554158,113,0.001918446971103549
1676884614.5236855,114,0.0019457298330962658
1676884855.07365,115,0.0020327011588960886
1676885095.0408187,116,0.0019959681667387486
1676885335.625456,117,0.0019652012269943953
1676885578.4341958,118,0.001942793489433825
1676885817.731616,119,0.0018450120696797967
1676886058.8150196,120,0.0018453517695888877
1676886298.8848987,121,0.0018536412389948964
1676886539.896294,122,0.0018938231514766812
1676886781.5570936,123,0.0017899656668305397
1676887022.5891418,124,0.001957010943442583
1676887275.0999153,125,0.0017744738142937422
1676887522.725299,126,0.0017248094081878662
1676887763.7955973,127,0.0017589321359992027
1676888004.4362612,128,0.0018248544074594975
1676888244.1136208,129,0.0018156154546886683
1676888485.025584,130,0.0017093949718400836
1676888725.8899503,131,0.0017243121983483434
1676888965.649713,132,0.0017510897014290094
1676889205.6607246,133,0.0018211313290521502
1676889447.8951366,134,0.0017675379058346152
1676889689.0808673,135,0.0017573387594893575
1676889929.9938211,136,0.0017590869683772326
1676890170.0649056,137,0.0017521883128210902
1676890412.4487154,138,0.0017149049090221524
1676890652.665174,139,0.0015848507173359394
1676890905.654667,140,0.00167638692073524
1676891150.1104634,141,0.0016612624749541283
1676891390.4426541,142,0.0016124059911817312
1676891631.134934,143,0.0016606298740953207
1676891870.7276478,144,0.0016538917552679777
1676892110.2123606,145,0.0016043377108871937
1676892351.8323593,146,0.001734549761749804
1676892599.1690202,147,0.0017513148486614227
1676892853.8497872,148,0.0016427973750978708
1676893109.099351,149,0.001574349356815219
1676893366.1158452,150,0.0015405311714857817
1676893622.2155073,151,0.0016275353264063597
1676893877.430455,152,0.0016068255063146353
1676894133.9072347,153,0.0015867251204326749
1676894397.0288558,154,0.001591396750882268
1676894663.53212,155,0.001475755823776126
1676894918.826018,156,0.0015179840847849846
1676895174.7120924,157,0.001494622090831399
1676895429.8924923,158,0.0014077512314543128
1676895685.2833717,159,0.0013989388244226575
1676895942.0409775,160,0.0014854082837700844
1676896197.3078103,161,0.00135182891972363
1676896452.197783,162,0.001468277652747929
1676896707.7258456,163,0.0015401220880448818
1676896963.7928822,164,0.0014862851239740849
1676897219.0004916,165,0.0014410734875127673
1676897470.775538,166,0.0013915948802605271
1676897710.6266394,167,0.001363253453746438
1676897953.5756023,168,0.0015629628906026483
1676898208.1185758,169,0.0014282778138294816
1676898448.5454698,170,0.001496330020017922
1676898689.0310042,171,0.001434125006198883
1676898930.3322988,172,0.0013925337698310614
1676899169.9317293,173,0.0014062462141737342
1676899410.5237648,174,0.0013834391720592976
1676899650.4968858,175,0.0014397306367754936
1676899890.6474364,176,0.001362318522296846
1676900130.2573981,177,0.0013493843143805861
1676900370.439453,178,0.0013823070330545306
1676900611.0682318,179,0.0014335059095174074
1676900851.1625144,180,0.0014351696008816361
1676901091.8781214,181,0.0014119409024715424
