Wall time,Step,Value
1676714460.5814672,0,0.02148723043501377
1676714712.458313,1,0.016188306733965874
1676714958.2840645,2,0.013263646513223648
1676715204.384868,3,0.011971401050686836
1676715448.438463,4,0.01161071565002203
1676715695.0225942,5,0.011098803021013737
1676715939.377119,6,0.010573645122349262
1676716181.8771534,7,0.010309183038771152
1676716425.7487547,8,0.010011711157858372
1676716668.767843,9,0.009757721796631813
1676716912.566656,10,0.009691137820482254
1676717156.3888264,11,0.00960351899266243
1676717399.7088459,12,0.009445516392588615
1676717643.2885847,13,0.00938901212066412
1676717886.8917456,14,0.009320399723947048
1676718152.3880727,15,0.009287673979997635
1676718400.363921,16,0.009189889766275883
1676718644.6386397,17,0.009101415984332561
1676718887.1316218,18,0.009158172644674778
1676719129.9291396,19,0.009080885909497738
1676719372.8645666,20,0.009021302685141563
1676719615.3664973,21,0.008922256529331207
1676719857.692508,22,0.008908530697226524
1676720100.5293138,23,0.008903815411031246
1676720348.0869732,24,0.008851869963109493
1676720592.4740822,25,0.00877840630710125
1676720836.8984058,26,0.008786903694272041
1676721079.7151313,27,0.008774233050644398
1676721378.0430348,28,0.008839075453579426
1676722039.6502423,29,0.00866452045738697
1676726445.5477736,30,0.008687973022460938
1676726692.745865,31,0.008597301319241524
1676726938.4598694,32,0.008660871535539627
1676727182.9274848,33,0.008640291169285774
1676727428.1476057,34,0.008624089881777763
1676727672.9404829,35,0.00854390487074852
1676727917.1677878,36,0.008577506057918072
1676728160.7770455,37,0.00853909831494093
1676728707.5739584,38,0.008419164456427097
1676729149.6576889,39,0.00839520525187254
1676729597.5912447,40,0.008544161915779114
1676729923.9336722,41,0.008475388400256634
1676730285.2348506,42,0.008502373471856117
1676730606.3313937,43,0.008434287272393703
1676730981.9056346,44,0.008410012349486351
1676731286.269667,45,0.008400676771998405
1676731589.8994613,46,0.008364562876522541
1676732046.3859382,47,0.008362236432731152
1676732322.2024314,48,0.00834354292601347
1676732807.7856526,49,0.00832319539040327
1676733119.271289,50,0.008345820009708405
1676733556.0500307,51,0.008359729312360287
1676734074.938245,52,0.008332575671374798
1676734388.4417722,53,0.008255434222519398
1676734700.9552379,54,0.008293216116726398
1676735013.5447488,55,0.008291950449347496
1676735335.1617682,56,0.008266589604318142
1676735639.7462463,57,0.00825140904635191
1676735986.790602,58,0.008262266404926777
1676736302.1928644,59,0.008163866586983204
1676736552.7932847,60,0.008250263519585133
1676736804.1708791,61,0.008289854973554611
1676737054.5873914,62,0.00818265788257122
1676737303.935992,63,0.008224072866141796
1676737555.7738423,64,0.00818411260843277
1676737808.0575094,65,0.008174093440175056
1676738059.6414506,66,0.00823762733489275
1676738311.7696614,67,0.008124061860144138
1676738562.8707757,68,0.008201340213418007
1676738814.4348328,69,0.00806239154189825
1676739065.0662198,70,0.008101159706711769
1676739316.6983097,71,0.008145581930875778
1676739573.5075884,72,0.008080689236521721
1676739835.0331435,73,0.008169868029654026
1676740083.5537097,74,0.008036241866648197
1676740330.9884832,75,0.008065606467425823
1676740578.2200086,76,0.008083414286375046
1676740826.0347543,77,0.008058726787567139
1676741073.657944,78,0.00809420645236969
1676741320.7147105,79,0.008041090331971645
1676741567.360836,80,0.008032871410250664
1676741813.9461825,81,0.00804116390645504
1676742062.2130551,82,0.008069097995758057
1676742310.0911193,83,0.007933271117508411
1676742557.4493892,84,0.007939237169921398
1676742804.5950139,85,0.007979854941368103
1676743051.8536654,86,0.007912607863545418
1676743311.348783,87,0.007911616936326027
1676743560.878283,88,0.007931052707135677
1676743808.0088742,89,0.007905951701104641
1676744055.2102032,90,0.007948089390993118
1676744301.921904,91,0.0079537034034729
1676744549.6007242,92,0.007948925718665123
1676744798.4986093,93,0.007977682165801525
1676745045.6604452,94,0.007896635681390762
1676745292.783762,95,0.007914099842309952
1676745540.5416148,96,0.007893110625445843
1676745787.9916527,97,0.007877813652157784
1676746035.5646038,98,0.007926011458039284
1676746283.1943977,99,0.00785223301500082
1676746531.250255,100,0.007897790521383286
1676746785.42347,101,0.00788700208067894
1676747042.8407562,102,0.007880625315010548
1676747290.022814,103,0.007853435352444649
1676747537.6540549,104,0.007841425947844982
1676747784.018669,105,0.007886051200330257
1676748031.1849098,106,0.00785117782652378
1676748279.3451788,107,0.007867394015192986
1676748526.479611,108,0.007892419584095478
1676748774.6883838,109,0.007783983834087849
1676749020.9003918,110,0.0077928099781274796
1676749269.2768805,111,0.007807786110788584
1676749517.831111,112,0.0077907368540763855
1676749765.2192843,113,0.00785586703568697
1676750012.3661957,114,0.007836985401809216
1676750259.4932826,115,0.007798581849783659
1676750519.6886008,116,0.007765372283756733
1676750767.9198284,117,0.007729341275990009
1676751015.344806,118,0.007732328027486801
1676751263.114336,119,0.007740437053143978
1676751509.737015,120,0.007743258494883776
1676751757.039652,121,0.0078003196977078915
1676752005.6312025,122,0.007797807455062866
1676752252.9736094,123,0.007758664432913065
1676752499.1185114,124,0.007711399812251329
1676752747.5722404,125,0.007759044878184795
1676752995.5163443,126,0.007738104090094566
1676753242.6941721,127,0.007710621692240238
1676753489.4351072,128,0.007658177055418491
1676753737.501047,129,0.007729453034698963
1676753990.9172232,130,0.007667264435440302
1676754248.196501,131,0.007701268885284662
1676754495.3368535,132,0.007734354585409164
1676754743.260029,133,0.007756432518362999
1676754990.8877537,134,0.00773200485855341
1676755238.703282,135,0.007640467956662178
1676755487.0827668,136,0.007684128358960152
1676755734.5511215,137,0.0077019911259412766
1676755981.3499386,138,0.00766739621758461
1676756229.036505,139,0.007704989518970251
1676756477.0745943,140,0.007647681050002575
1676756725.2600634,141,0.007705435156822205
1676756972.8018394,142,0.007629376370459795
1676757220.0440962,143,0.007625127211213112
1676757468.0798228,144,0.0076567926444113255
1676757729.0798867,145,0.007593732327222824
1676757977.8757684,146,0.007597295567393303
1676758225.3084302,147,0.0076827299781143665
1676758472.7470775,148,0.007595099974423647
1676758720.6875823,149,0.007592770736664534
1676758968.3120944,150,0.007630269043147564
1676759217.011782,151,0.007676216773688793
1676759463.8661802,152,0.00762918870896101
1676759711.3417141,153,0.007590629626065493
1676759958.4905431,154,0.0076116397976875305
1676760205.3971825,155,0.00760055985301733
1676760452.918579,156,0.007592726498842239
1676760699.9523766,157,0.007547134067863226
1676760948.2701285,158,0.007524436805397272
1676761202.9559672,159,0.00760267348960042
1676761459.4161627,160,0.007554168347269297
1676761706.6709518,161,0.0075401379726827145
1676761954.9273632,162,0.00755280489102006
1676762203.1027224,163,0.007536545395851135
1676762450.663776,164,0.0075174979865550995
1676762698.171904,165,0.007606186904013157
1676762946.7684298,166,0.007501239888370037
1676763193.7038097,167,0.007507752627134323
1676763440.4596224,168,0.007513482589274645
1676763687.7756567,169,0.007550830952823162
1676763936.1751328,170,0.0074866171926259995
1676764183.9366596,171,0.007528932765126228
