Wall time,Step,Value
1682185693.8500922,0,0.06456229090690613
1682186199.0301328,1,0.05599737539887428
1682186696.711643,2,0.05369947850704193
1682187196.2136278,3,0.05111704766750336
1682187691.1922443,4,0.050374820828437805
1682188190.3132682,5,0.048818036913871765
1682188688.351263,6,0.04685639217495918
1682189186.4276628,7,0.04550039768218994
1682189684.4080603,8,0.04503951966762543
1682190182.2591472,9,0.04369369521737099
1682190680.1700037,10,0.043130818754434586
1682191178.4408975,11,0.04144642502069473
1682191675.626953,12,0.04160262644290924
1682192174.2331958,13,0.04064612835645676
1682192672.3902166,14,0.040066950023174286
1682193169.870902,15,0.03934384137392044
1682193667.7247674,16,0.03901587799191475
1682194166.870446,17,0.03801167756319046
1682194666.2230735,18,0.037495747208595276
1682195165.5429187,19,0.037083759903907776
1682195660.5700758,20,0.036344099789857864
1682196158.566716,21,0.03636755421757698
1682196657.2746522,22,0.035703372210264206
1682197155.8595283,23,0.0355798676609993
1682197651.0573068,24,0.035013750195503235
1682198150.3835714,25,0.03461487218737602
1682198650.2819932,26,0.03406752645969391
1682199145.6373303,27,0.03347353637218475
1682199644.3587484,28,0.03365247696638107
1682200142.4009461,29,0.03291141614317894
1682200638.629916,30,0.032534874975681305
1682201135.964007,31,0.031927719712257385
1682201633.3820431,32,0.03180214762687683
1682202131.5727947,33,0.03137756139039993
1682202629.4946227,34,0.03147028014063835
1682203127.7357204,35,0.030589431524276733
1682203626.6828053,36,0.030543344095349312
1682204122.1856942,37,0.030224204063415527
1682204619.9828203,38,0.030047409236431122
1682205117.783637,39,0.029719043523073196
1682205617.8329093,40,0.029312100261449814
1682206116.0045257,41,0.029188081622123718
1682206615.1425533,42,0.029026323929429054
1682207111.4662826,43,0.028698712587356567
1682207610.2947054,44,0.028741346672177315
1682208108.6485925,45,0.02805962972342968
1682208605.8898888,46,0.028002750128507614
1682209104.5855718,47,0.027941491454839706
1682209604.0982132,48,0.027379434555768967
1682210103.2084675,49,0.027649039402604103
1682210601.373673,50,0.02723507210612297
1682211100.5092723,51,0.0269942507147789
1682211597.2170866,52,0.02677726559340954
1682212096.3449717,53,0.026700690388679504
1682212595.6039174,54,0.026213735342025757
1682213094.8200758,55,0.026151485741138458
1682213594.798472,56,0.02630082331597805
1682214093.0478334,57,0.025865739211440086
1682214592.4993546,58,0.02589569054543972
1682215090.732748,59,0.025520512834191322
1682215588.1113484,60,0.02563447505235672
1682216086.8040462,61,0.02553809992969036
1682216586.6370826,62,0.025384746491909027
1682217085.4282317,63,0.024900173768401146
1682217585.538853,64,0.02473713643848896
1682218082.4663491,65,0.024897141382098198
1682218580.1522837,66,0.024913981556892395
1682219079.97459,67,0.024713218212127686
1682219577.3829854,68,0.024339700117707253
1682220076.1647618,69,0.024504274129867554
1682220575.8581438,70,0.024206427857279778
1682221076.3873746,71,0.023961791768670082
1682221573.9776073,72,0.023689350113272667
1682222072.0226216,73,0.02357119508087635
1682222570.6859968,74,0.023731451481580734
1682223069.92137,75,0.0236155204474926
1682223569.9212153,76,0.02364344149827957
1682224069.2513769,77,0.02320423536002636
1682224570.4788888,78,0.023210205137729645
1682225069.9590468,79,0.023127606138586998
1682225568.498886,80,0.022859841585159302
1682226066.0070279,81,0.02265971153974533
1682226565.921425,82,0.022762296721339226
1682227064.5749407,83,0.02248089574277401
1682227564.796544,84,0.022674672305583954
1682228066.3524294,85,0.02239113487303257
1682228566.5851085,86,0.022544756531715393
1682229065.1295776,87,0.02210235595703125
1682229564.4379487,88,0.022145042195916176
1682230063.8186038,89,0.021630071103572845
1682230563.91955,90,0.02167402394115925
1682231063.853744,91,0.021891824901103973
1682231564.5653882,92,0.021553490310907364
1682232063.2390723,93,0.021590624004602432
1682232563.7335277,94,0.021294118836522102
1682233062.8411849,95,0.021245155483484268
1682233562.3701727,96,0.02158556878566742
1682234062.3834362,97,0.021123714745044708
1682234562.110629,98,0.0209838654845953
1682235062.7814221,99,0.020863212645053864
1682235565.0912988,100,0.021017270162701607
1682236064.9465241,101,0.020791610702872276
1682236563.037503,102,0.02084931917488575
1682237062.6021645,103,0.020959695801138878
1682237562.6391826,104,0.020633134990930557
1682238060.7532148,105,0.02032356709241867
1682238557.75577,106,0.020060861483216286
1682239057.6548347,107,0.019997285678982735
1682239556.5003672,108,0.019878070801496506
1682240057.4063358,109,0.020070699974894524
1682240558.9356186,110,0.019834162667393684
1682241059.9900737,111,0.020027069374918938
1682241557.8952863,112,0.01994471251964569
1682242058.4177322,113,0.01985185593366623
1682242559.4024696,114,0.01987382024526596
1682243058.5908337,115,0.019660433754324913
1682243558.6607075,116,0.01931566745042801
1682244058.6811297,117,0.01912621781229973
1682244557.6387174,118,0.019304750487208366
1682245057.605653,119,0.019091011956334114
1682245557.2968423,120,0.01914791390299797
1682246056.8974836,121,0.018945202231407166
1682246555.3802607,122,0.019091011956334114
1682247054.6611853,123,0.018708281219005585
1682247554.3282967,124,0.018516646698117256
1682248054.9746852,125,0.018552932888269424
1682248554.363176,126,0.01827998086810112
1682249054.3436944,127,0.018488965928554535
1682249554.2964687,128,0.01814291439950466
1682250054.8110626,129,0.018191663548350334
1682250554.3257625,130,0.018144145607948303
1682251053.7783337,131,0.017935317009687424
1682251550.8601444,132,0.01805095374584198
1682252051.1047966,133,0.017793379724025726
1682252552.1396627,134,0.017872249707579613
1682253053.0394957,135,0.01781117543578148
1682253553.9425385,136,0.01773657649755478
1682254051.7822194,137,0.0176389142870903
1682254550.7444973,138,0.01736428216099739
1682255049.8799162,139,0.017534000799059868
1682255549.5370045,140,0.0173773355782032
1682256046.5979216,141,0.017232030630111694
1682256546.6088407,142,0.017400987446308136
1682257047.1979184,143,0.017069444060325623
1682257546.8133292,144,0.016998641192913055
1682258046.451916,145,0.01723347045481205
1682258547.0460153,146,0.016904205083847046
1682259047.1192098,147,0.016911670565605164
1682259548.3303216,148,0.016950573772192
1682260048.942376,149,0.0166031364351511
1682260548.151248,150,0.016392629593610764
1682261048.1414745,151,0.016532104462385178
1682261547.8150644,152,0.01643967814743519
1682262049.6889422,153,0.01646191067993641
1682262547.1726398,154,0.01646127924323082
1682263044.417343,155,0.01636377163231373
1682263542.6135821,156,0.016182316467165947
1682264043.683237,157,0.015956467017531395
1682264546.0500414,158,0.01605421118438244
1682265043.5778677,159,0.015901101753115654
1682265545.5196118,160,0.016110379248857498
1682266046.4169207,161,0.01582067273557186
1682266547.381123,162,0.015878770500421524
1682267049.2268045,163,0.01574167050421238
1682267551.1683304,164,0.01582568697631359
1682268052.7049098,165,0.015849078074097633
1682268554.2965484,166,0.015691539272665977
1682269054.5300353,167,0.01564207673072815
1682269556.8749096,168,0.015464475378394127
1682270056.9584434,169,0.015473542734980583
1682270555.2184258,170,0.01535559631884098
1682271054.717929,171,0.015574471093714237
1682271553.213828,172,0.015313022769987583
1682272054.1055822,173,0.015241357497870922
1682272553.9164429,174,0.015091792680323124
1682273055.7659552,175,0.015136849135160446
1682273554.693332,176,0.014991163276135921
1682274055.376213,177,0.014918848872184753
1682274555.605313,178,0.015168963000178337
1682275057.051366,179,0.014977955259382725
1682275555.0022295,180,0.014658325351774693
1682276055.0936723,181,0.014887903816998005
1682276554.4933007,182,0.0150069585070014
1682277054.4814591,183,0.014944749884307384
1682277551.539121,184,0.014999384060502052
1682278049.8479671,185,0.014769080094993114
1682278548.3684661,186,0.014773750677704811
1682279046.2917717,187,0.014696387574076653
1682279543.6837065,188,0.014686631970107555
1682280040.2570572,189,0.014426699839532375
1682280537.3757014,190,0.014687475748360157
1682281037.7475038,191,0.014537888579070568
1682281536.8865001,192,0.014436823315918446
1682282037.3135633,193,0.01457217801362276
1682282537.3866425,194,0.01460716687142849
1682283036.0255046,195,0.01447583269327879
1682283535.0368087,196,0.014406641945242882
1682284032.7336977,197,0.014251955784857273
1682284533.7022066,198,0.014211827889084816
1682285037.9499474,199,0.014306041412055492
