Wall time,Step,Value
1676856052.8553736,0,0.06715592741966248
1676856291.5089805,1,0.05703648179769516
1676856526.4990976,2,0.05478311702609062
1676856761.2255085,3,0.05333885923027992
1676857021.521017,4,0.05282435938715935
1676857296.579189,5,0.05163295567035675
1676857582.024231,6,0.05092616006731987
1676857880.099484,7,0.05055805668234825
1676858175.5045848,8,0.05011991411447525
1676858470.5727947,9,0.04948291927576065
1676858766.7003536,10,0.04889807477593422
1676859061.9292336,11,0.04881156235933304
1676859356.8393803,12,0.04810769855976105
1676859653.9187737,13,0.04775954782962799
1676859949.3470502,14,0.04764057323336601
1676860246.798905,15,0.047522708773612976
1676860542.738809,16,0.04749703034758568
1676860838.6067488,17,0.04723038151860237
1676861133.412443,18,0.04666731134057045
1676861431.289358,19,0.046614211052656174
1676861727.927192,20,0.047156527638435364
1676862024.4279213,21,0.046819768846035004
1676862322.867118,22,0.0472230389714241
1676862618.7143826,23,0.047299209982156754
1676862905.3195846,24,0.04714161530137062
1676863147.3735027,25,0.04678040370345116
1676863387.31366,26,0.04646719992160797
1676863631.2635846,27,0.04634219780564308
1676863875.7541678,28,0.04641438275575638
1676864115.9991245,29,0.04629020765423775
1676864356.2265759,30,0.046301573514938354
1676864597.3456717,31,0.04594495892524719
1676864839.0697613,32,0.04585156589746475
1676865078.718511,33,0.04587838798761368
1676865318.484014,34,0.045656245201826096
1676865560.9468994,35,0.045896392315626144
1676865813.1382484,36,0.04523218050599098
1676866053.3698745,37,0.045229945331811905
1676866293.1592493,38,0.04509850963950157
1676866531.9658403,39,0.045037128031253815
1676866771.2705503,40,0.044642481952905655
1676867012.117358,41,0.04488939791917801
1676867252.5243526,42,0.044566188007593155
1676867492.2445402,43,0.04456860572099686
1676867730.2570875,44,0.04457180202007294
1676867970.5507398,45,0.044346775859594345
1676868210.96418,46,0.04414447396993637
1676868450.5378954,47,0.044071637094020844
1676868689.5341225,48,0.04356915503740311
1676868929.7209435,49,0.043167781084775925
1676869174.7819796,50,0.04328642413020134
1676869425.052186,51,0.04344986751675606
1676869665.3004494,52,0.04317065700888634
1676869907.4850547,53,0.0433848574757576
1676870146.1337328,54,0.04289419576525688
1676870385.5304768,55,0.04258158430457115
1676870625.957043,56,0.04278048500418663
1676870865.6824121,57,0.04222576692700386
1676871105.5642076,58,0.042673684656620026
1676871345.932178,59,0.04254594445228577
1676871586.1781754,60,0.0421629324555397
1676871826.3078218,61,0.04188255965709686
1676872066.2763433,62,0.04207254573702812
1676872306.6496692,63,0.04162417724728584
1676872547.0457032,64,0.04186052456498146
1676872793.2345953,65,0.041456643491983414
1676873044.5295863,66,0.041805412620306015
1676873283.367566,67,0.04140279069542885
1676873525.2544794,68,0.04108545929193497
1676873763.2734237,69,0.04164895415306091
1676874002.4196126,70,0.04146631062030792
1676874241.6341934,71,0.0408804789185524
1676874481.7473366,72,0.04085564613342285
1676874721.1036894,73,0.04083588719367981
1676874960.009991,74,0.04014292359352112
1676875199.6816251,75,0.04059496894478798
1676875439.6660526,76,0.04004432633519173
1676875679.3446188,77,0.04005814343690872
1676875918.6027143,78,0.040045563131570816
1676876159.282932,79,0.04016841575503349
1676876406.4525378,80,0.039805520325899124
1676876655.8193252,81,0.03982267528772354
1676876895.6403418,82,0.03940771892666817
1676877135.464058,83,0.039823971688747406
1676877374.826581,84,0.03941752389073372
1676877614.7183235,85,0.03919069841504097
1676877854.7838602,86,0.03896283358335495
1676878094.3076065,87,0.038929007947444916
1676878334.6958761,88,0.03874832019209862
1676878575.0257611,89,0.03903523087501526
1676878815.3604112,90,0.039057642221450806
1676879055.0874152,91,0.03859346732497215
1676879294.7293437,92,0.03823355585336685
1676879534.9613283,93,0.038587573915719986
1676879775.5322967,94,0.03824351355433464
1676880024.2335477,95,0.03833586350083351
1676880271.9490576,96,0.03804747015237808
1676880511.1060228,97,0.03776032105088234
1676880750.8905723,98,0.03770877793431282
1676880990.2879863,99,0.0376380980014801
1676881229.2463884,100,0.03772148862481117
1676881469.2026834,101,0.037420179694890976
1676881708.9420052,102,0.03722503408789635
1676881948.271023,103,0.037110283970832825
1676882187.7735298,104,0.03705921396613121
1676882427.5077498,105,0.037052761763334274
1676882667.0864775,106,0.03654739633202553
1676882906.5797954,107,0.036610767245292664
1676883145.5563266,108,0.03633544594049454
1676883387.300312,109,0.03638434782624245
1676883643.4715607,110,0.03601473197340965
1676883893.7470994,111,0.03620096296072006
1676884135.5520067,112,0.03602510318160057
1676884375.5537596,113,0.03612775728106499
1676884614.5236855,114,0.03593315929174423
1676884855.0731776,115,0.03558758273720741
1676885095.0398078,116,0.036006588488817215
1676885335.625456,117,0.035561829805374146
